"";"site_id";"nature";"nom_prodcartofriches";"site_statut";"geom"
"212";"16168_410";"observatoire local";"Grand Angoulême";"inconnu";c(0.254199792864034, 45.7734874167213)
"213";"12209_16788";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.65946463734202, 44.6867268849991)
"214";"01185_23201";"observatoire local";"DDT de l'Ain";"inconnu";c(5.60018987100877, 45.9765479423302)
"215";"03206_13681";"MTE";"Friche étude Ademe 2021";"inconnu";c(2.54930967759391, 46.1814529586655)
"216";"03013_21280";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(3.31112003751687, 46.5878933277716)
"217";"11296_1782";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.8182044715073, 43.2827667564945)
"218";"08190_2916";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.83090364053729, 50.1355219107716)
"219";"30216_7780";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.08749442893052, 44.2790213134623)
"220";"03155_14242";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.93559047062842, 46.7334100197699)
"221";"04188_11499";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(5.80511675009304, 43.9017188741589)
"222";"74042_21563";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(6.40437679832422, 46.0795129789539)
"223";"23016_6862";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.00617376624151, 45.9462336977307)
"224";"23101_6880";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.95011101249244, 46.2706355135008)
"225";"04022_10481";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(6.36558267010875, 43.9527316429304)
"226";"16263_1841";"observatoire local";"Grand Angoulême";"inconnu";c(0.0960833367781187, 45.5202148514429)
"227";"02095_15835";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.45144361344699, 49.9907917039832)
"228";"10323_4074";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.72224114733547, 48.5207291255922)
"229";"16423_6819";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.105846868432244, 45.8251171861777)
"230";"27516_2114";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.627050042342636, 49.0664696166801)
"231";"86005_12757";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(0.122676920384977, 46.937516251798)
"232";"08381_2064";"observatoire local";"DDT des Ardennes";"inconnu";c(4.13213035531565, 49.4993590637752)
"233";"21655_1324";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.72030877640674, 47.830030633644)
"234";"07224_15767";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(4.1007109705068, 44.7523565901455)
"235";"01330_3425";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.66364300484405, 45.994660632305)
"236";"16105_7805";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.138281606835656, 45.4075731522693)
"237";"07224_1902";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.09159742204458, 44.7556047854806)
"238";"21305_8551";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(4.58505208595077, 48.0084065876321)
"239";"89387_3810";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.28148449191353, 48.1912980754683)
"240";"89074_4996";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(3.12921805955719, 48.3227717141568)
"241";"59067_9633";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.43062298410012, 50.9711331142123)
"242";"04070_8211";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(6.24475794718149, 44.0966895830193)
"243";"19028_3314";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.50252758741361, 45.4087962130699)
"244";"34198_3042";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.94474190713774, 43.5616563948003)
"245";"03282_18168";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.92852700795716, 46.5878212902552)
"246";"88011_12306";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(6.50996978337597, 48.137904218745)
"247";"09282_20708";"observatoire local";"Région Occitanie";"inconnu";c(1.57257996475495, 43.2364358057642)
"248";"59486_15312";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.13733054613982, 50.4108325859588)
"249";"59377_15912";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.18818892998893, 50.1237474778331)
"250";"59122_15940";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.22044207469032, 50.1651572734065)
"251";"57638_7714";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(6.93624514956594, 49.2148120598515)
"252";"88196_19441";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.82051229251264, 48.073639752286)
"253";"59486_8328";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.13415314221466, 50.4128099299404)
"254";"79257_5474";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.71060334943102, 46.2683290032395)
"255";"48139_16824";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.7601930815151, 44.8018344150134)
"256";"89387_888";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.27504787888915, 48.2083808601461)
"257";"89284_20623";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(4.06124047291089, 47.7836967385794)
"258";"38396_3246";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.79310903233438, 44.9328904042774)
"259";"89338_3818";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.27749863837199, 48.2121748328437)
"260";"60562_10475";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.54283252776993, 49.3553923756816)
"261";"89197_4331";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(3.9937418070914, 47.5178970057254)
"262";"89419_4352";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.30938273080148, 47.7260864959632)
"263";"51567_13100";"observatoire local";"DDT de la Marne";"friche sans projet";c(4.71221271364894, 48.6907474855583)
"264";"37064_18298";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.853111188070403, 46.8622828471314)
"265";"70102_18646";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.81865194670803, 47.3011636397551)
"266";"59183_20726";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.37782641471897, 51.0278238831674)
"267";"41297_9520";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85247395649819, 47.6324303801709)
"268";"64092_12515";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-1.37534852391742, 43.1263811330806)
"269";"50237_3785";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.37859988384675, 48.81447053031)
"270";"25634_11291";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(6.32800748385449, 46.9270051238581)
"271";"59074_9420";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.44336815507828, 50.0872200118175)
"272";"79047_5124";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.277997326833596, 46.8065883002037)
"273";"41173_1082";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(1.48935075629314, 47.9340708287326)
"274";"48028_6600";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.61474753729317, 44.3781280092103)
"275";"83068_7565";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(6.52461484905521, 43.2731323771693)
"276";"67462_19647";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.43255354203337, 48.2496258599462)
"277";"60164_14776";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.83551772980661, 49.4115377598393)
"278";"02574_14066";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.02443802752517, 49.89175590411)
"279";"81224_1250";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.91606141693151, 44.1455441000681)
"280";"66175_12631";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.91611637041959, 42.5304300458071)
"281";"85058_1669";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.2248377037012, 46.4624822834818)
"282";"41031_7028";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.3804676418969, 47.5262932084137)
"283";"19049_1912";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.47314574465397, 45.065599118568)
"284";"35345_19798";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.89516606642623, 48.3773483852273)
"285";"45268_8002";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.44070300592726, 47.7424997935556)
"286";"70498_19101";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.63000067269656, 47.7967517483925)
"287";"70188_18977";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.28759225819896, 47.6822093968175)
"288";"09332_8032";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(1.64994066500191, 43.0831041976921)
"289";"79111_7918";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-0.271257841894432, 46.0989223230546)
"290";"89227_7633";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.75587451285893, 47.8979508537576)
"291";"63225_21095";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.54215138108068, 45.607161976451)
"292";"89474_7650";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(3.81820402024592, 47.9517123076665)
"293";"79111_5972";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-0.251405574987125, 46.094342658946)
"294";"79111_3187";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.273287166671478, 46.0688055853498)
"295";"03229_9551";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.42209234910495, 46.6762120415146)
"296";"65009_15469";"MTE";"Friche étude Ademe 2021";"inconnu";c(0.461038872650426, 43.0690173109363)
"297";"30209_6027";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(4.7508639710725, 43.9776164346418)
"298";"22211_4126";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.44440943219167, 48.6586624175625)
"299";"76476_13578";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.575956690341289, 49.4781526104302)
"300";"01179_23094";"observatoire local";"DDT de l'Ain";"inconnu";c(4.85138032185051, 46.2511938608745)
"301";"28134_20981";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(1.37930670971803, 48.7377369100942)
"302";"31451_7308";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.00726748768074, 43.4573798255592)
"303";"60088_6832";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.21524596004312, 49.2242931626479)
"304";"09130_15135";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.56469044340893, 42.9588778750578)
"305";"66121_21260";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.66727571987141, 42.6913525234533)
"306";"03229_13829";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(3.42499107320481, 46.6759121146088)
"307";"68298_8559";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.17334727103431, 48.2425691121335)
"308";"80143_14973";"observatoire local";"ADUGA (Grand Amiénois)";"inconnu";c(1.82162663897726, 49.8552182798088)
"309";"68287_3740";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.31101864302542, 47.9722537234403)
"310";"16420_1802";"observatoire local";"Grand Angoulême";"inconnu";c(0.120181773859432, 45.5124393711874)
"311";"42201_17133";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.65921574056613, 45.3401732022906)
"312";"56172_19168";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.58263540162485, 47.8449720188519)
"313";"01305_23192";"observatoire local";"DDT de l'Ain";"inconnu";c(4.94162756377243, 46.4328523112588)
"314";"73226_21118";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(5.73424845950459, 45.5056041110493)
"315";"68182_3630";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.48306798121885, 47.5084004699038)
"316";"03169_7557";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(3.2503217130215, 46.4070574156177)
"317";"62108_8333";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.58875390041841, 50.4138071601589)
"318";"11008_15153";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26145524050738, 42.9906224705542)
"319";"41077_8229";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.24257806458146, 47.8123230566291)
"320";"92036_4227";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.30571007964842, 48.9303757770317)
"321";"07291_3164";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.49345630184988, 44.39045187894)
"322";"28134_809";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.36560607112801, 48.7388405149084)
"323";"08001_2369";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.35096388982448, 49.5048415418098)
"324";"27543_3278";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.35731648641834, 48.8006377003594)
"325";"41232_6345";"MTE";"Friche étude Ademe 2021";"inconnu";c(2.04906536231054, 47.4413653692794)
"326";"21201_8080";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.4871808292578, 47.7452151423604)
"327";"03011_13878";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(3.27564849021709, 46.6731414310892)
"328";"03027_13912";"MTE";"Friche étude Ademe 2021";"inconnu";c(2.84863482945894, 46.3251536159201)
"329";"22214_2811";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.9714743464956, 48.7144781525941)
